user_id,age,aot_changebeliefs,aot_evidenceconflicts,aot_loyalbeliefs,aot_maintainbeliefs,aot_regardlesstopic,aot_trueimportant,comments,covidvaccine,crt_1050printer,crt_emilyaprilmay,crt_markadam28,crt_moldbread40,crt_passsecondplace,crt_sheep158died,economicissuespref,ethnicity,gender,politicalposition,politicalpref,random,ses_educationlevel,ses_educationyears,ses_income,ses_ladder,socialmedia_accuracyimportance,socialmedia_followers,socialmedia_following,socialmedia_sharepolitics,socialmedia_usefreq,socialissuespref,studyduration,aot
1654020810731_p5z76,32,4,4,3,3,2,2,no,1,50,Emily,8,39,2,8,5,white-caucasian,male,2,5,no,3,13,7,3,4,3,9,2,5,4,15,4
1654020844452_lk0ts,50,5,5,5,5,3,2,"",6,10,June,8,20,1,7,4,white-caucasian,female,1,3,no,6,20,5,4,5,5,2,1,5,2,14,2.83333333333333
1654020851431_kzls3,42,4,3,4,3,4,5,No,3,50,June ,8,20,1,7,3,"",female,1,3,no,2,15,0,5,4,6400,1460,2,5,3,13,3.16666666666667
1654020861153_zgikn,27,4,4,3,3,2,2,No,6,50,June,18,20,1,7,3,white-caucasian,male,3,3,no,5,16,1,6,2,150,3,2,5,2,50,4
1654020950243_ce3x4,25,4,4,3,4,3,4,"",2,50,June,4,39,2,7,2,white-caucasian,male,4,3,no,6,4,3,5,3,234,232,1,3,2,5,3.33333333333333
1654020989556_hi5ta,34,4,4,2,3,2,2,No,1,10,Emily,4,39,2,8,5,white-caucasian,male,4,4,no,5,16,8,6,5,60,30,1,5,3,8,4.16666666666667
1654020991209_rsoia,37,3,3,3,2,2,4,"",2,50,June,4,20,1,8,3,white-caucasian,male,2,4,no,2,12,1,5,3,0,0,0,1,4,25,4.16666666666667
1654021000600_z29jm,48,5,5,5,4,5,5,no,1,50,Emily,8,20,2,8,3,white-caucasian,female,3,4,no,4,14,4,5,5,76,51,1,5,3,13,2.16666666666667
1654021002526_7wpph,71,3,4,4,2,2,2,"",6,10,emily,4,39,2,8,2,white-caucasian,male,1,1,yes,5,18,3,5,1,0,0,0,1,2,26,4.16666666666667
1654021014182_1elf3,29,1,1,2,1,1,1,"",6,50,June,8,20,1,7,2,white-caucasian,female,1,1,no,5,16,1,4,3,2000,5000,2,5,2,12,5.83333333333333
1654021093455_nsf7e,30,3,2,2,4,2,1,no,6,10,Emily,8,10,2,8,4,white-caucasian,female,2,4,no,6,19,1,7,5,300,500,1,5,2,10,4.66666666666667
1654021142290_lqwzw,29,2,3,3,2,1,2,no,6,10,Emily,4,39,2,8,2,white-caucasian;asian,male,3,3,no,5,16,6,3,5,100,60,1,4,2,23,4.83333333333333
1654021155194_j7opu,30,2,1,4,1,1,1,no,6,10,Emily,4,39,2,8,4,white-caucasian,male,3,3,no,5,16,1,7,5,400,623,1,5,2,13,5.33333333333333
1654021171828_pfmi8,56,1,1,1,1,1,1,"",6,300,Emily,8,20,2,8,2,white-caucasian,female,1,1,no,2,12,3,3,5,60,120,1,5,1,10,6
1654021177103_n4s2a,24,3,3,3,2,2,2,none,6,10,Emily,8,39,2,8,1,white-caucasian,male,1,1,no,4,13,1,2,5,150,300,2,4,1,15,4.5
1654021198375_jbzqo,32,5,1,2,1,1,1,Pretty interesting survey compared to the usual surveys,6,50,June,8,20,1,8,2,white-caucasian,male,1,3,no,5,16,2,1,5,0,0,1,5,1,15,5.16666666666667
1654021241597_mi7vw,32,3,3,4,5,4,4,"",6,10,Emily,4,39,2,8,4,white-caucasian,male,3,4,no,6,18,1,7,2,250,300,1,5,2,30,3.16666666666667
1654021246273_1sw6j,29,3,4,3,2,3,2,"",6,10,Emily,4,39,2,8,1,other,male,4,2,no,4,2,9,4,3,96,611,2,5,2,21,4.16666666666667
1654021248173_scz4h,27,5,4,5,4,3,3,None today.,2,10,Emily,4,39,2,8,3,white-caucasian,male,1,3,no,2,12,3,5,1,17000,25,1,5,3,8,3
1654021262174_b6if7,24,4,3,3,4,3,2,"",1,10,Emily,8,20,2,8,3,white-caucasian,female,3,3,no,2,0,3,5,2,300,3,2,5,3,11,3.83333333333333
1654021326453_powpj,47,3,3,3,3,2,2,No,3,10,June,8,20,1,8,3,asian,female,1,2,no,5,16,7,5,3,25,10,1,5,2,20,4.33333333333333
1654021398567_r85rb,41,5,5,4,5,5,4,No I do not,1,50,Emily,8,29,2,8,5,white-caucasian,female,2,6,no,3,14,6,6,4,20,50,2,4,5,15,2.33333333333333
1654021425718_4nm8z,55,5,5,5,4,5,3,"",6,50,Emily,8,20,2,8,4,white-caucasian,female,2,5,no,4,14,8,5,5,50,50,1,5,4,12,2.5
1654021428937_9wsna,29,2,2,2,2,2,2,"Thank you for the survey, I answered honestly and to the best of my abilities.",6,10,Emily,8,39,2,7,2,other,male,3,2,no,2,12,3,3,5,0,0,1,5,1,16,5
1654021431061_gmllr,49,1,1,6,1,1,3,none,1,50,June,8,20,2,7,3,black-african-american,female,4,4,no,4,15,1,3,1,619,290,1,4,3,26,4.83333333333333
1654021448167_60led,31,2,2,2,2,1,2,"",6,50,Emily,4,39,2,8,4,other,female,1,3,no,5,12,1,6,5,124,9,1,3,3,34,5.16666666666667
1654021460890_gsvkn,65,5,3,3,4,3,3,no,1,50,Emily,8,20,1,7,5,white-caucasian,female,2,6,no,2,13,4,6,5,50,45,2,5,5,21,3.5
1654021467458_zp5g5,36,5,4,3,3,2,3,No.,6,10,Emily,4,39,2,8,2,white-caucasian,male,3,4,no,2,10,3,2,4,30,35,2,5,4,29,3.66666666666667
1654021479895_0tdku,33,5,4,3,4,4,3,"",1,10,Emily,7,39,2,8,4,white-caucasian,female,2,4,no,5,16,1,5,5,6400,4100,2,5,3,11,3.16666666666667
1654021523034_e6omz,33,5,6,2,3,1,1,"",6,10,Emily,4,39,2,8,2,asian,male,3,4,no,5,16,7,7,1,18,0,1,3,5,36,4
1654021574008_iw6fn,34,3,3,2,1,2,2,"",6,10,Emily,4,39,2,8,3,white-caucasian,male,3,3,no,6,18,9,6,4,210,500,1,4,3,8,4.83333333333333
1654021609926_xtofe,29,3,4,3,3,3,2,"while my time to complete the survey is below the estimate, I assure that I took my time reading and answering every question",6,10,EMILY,4,39,2,8,1,white-caucasian,female,1,3,no,4,15,4,5,4,420,20,1,5,1,6,4
1654021621218_889tr,45,5,3,4,4,3,3,No,6,10,Emily,4,39,2,8,4,white-caucasian,female,3,3,no,4,15,5,3,5,2,15,1,5,2,18,3.33333333333333
1654021675907_m8pc5,53,4,4,2,3,3,2,none,1,50,Emily,4,20,2,8,5,white-caucasian,female,2,5,no,5,17,1,7,5,221,300,2,5,5,14,4
1654021678800_lc699,34,4,4,2,1,1,1,A not interested option may also help. Some of my save for later were done just because I wouldn't have liked or shared it.I  ,6,50,Emily,8,20,2,8,2,white-caucasian,female,3,3,no,5,16,0,3,4,8000,500,2,4,2,20,4.83333333333333
1654021713627_h7qmk,59,5,5,4,4,2,3,"",6,50,June,8,20,2,8,3,white-caucasian,female,1,3,no,5,16,5,3,1,200,100,1,5,2,13,3.16666666666667
1654021739024_1o3nx,20,3,2,3,2,3,4,"",2,50,emily,4,39,2,8,5,white-caucasian,male,2,5,no,5,4,6,7,4,300,280,1,5,4,10,4.16666666666667
1654021754228_mo3s1,50,3,2,2,1,1,1,"",6,50,June,8,20,1,8,1,white-caucasian,trans-non-binary,3,1,no,6,16,1,5,3,460,102,2,5,1,14,5.33333333333333
1654021790240_tv2sy,33,2,2,2,2,2,1,no,6,10,Emily,4,39,2,8,4,white-caucasian,male,3,3,no,5,13,5,6,1,0,50,1,4,2,7,5.16666666666667
1654021810235_os422,38,1,1,4,1,1,1,no,6,50,june,8,20,1,8,3,white-caucasian,male,3,3,no,2,12,3,3,1,0,0,1,1,1,12,5.5
1654021819060_vkyo4,43,3,2,2,3,2,2,none,2,50,June,8,20,1,7,3,white-caucasian,female,2,4,no,1,9,2,3,3,10,1,1,5,4,21,4.66666666666667
1654021857170_975iz,38,2,1,2,2,1,1,"",6,10,Emily,8,40,2,7,2,white-caucasian,female,1,1,no,6,22,1,7,5,1300,750,2,4,1,12,5.5
1654021857807_9aut8,65,5,4,3,5,3,2,No.,3,50,Emily,8,20,1,8,5,white-caucasian,female,3,4,no,4,14,7,6,5,265,40,2,5,4,59,3.33333333333333
1654021859493_aa5jr,30,3,3,1,2,1,2,"",6,10,Emily,4,39,2,8,3,white-caucasian,male,3,3,no,6,24,5,6,5,550,550,1,4,2,24,5
1654021876408_43ck8,46,5,5,4,5,4,2,no,6,50,June,8,20,1,7,1,other,female,3,3,no,2,10,3,7,5,200,200,2,5,1,22,2.83333333333333
1654021888615_qo24n,61,3,2,2,3,1,2,none,6,10,Emily,4,39,2,8,2,white-caucasian,female,3,3,no,3,15,3,3,5,2217,1592,1,3,4,12,4.83333333333333
1654021899462_m9lm2,48,5,5,2,2,2,2,No.,6,10,Junee,8,20,1,7,1,white-caucasian,male,1,1,no,5,4,8,5,1,159,3,2,5,1,25,4
1654021945798_poq24,63,2,2,3,3,2,1,"",6,10,June,8,39,1,8,4,white-caucasian,male,3,4,no,5,16,5,4,4,83,22,1,5,2,12,4.83333333333333
1654022000922_2mshr,45,1,1,1,1,1,1,"",6,10,Emily,7,39,2,8,1,white-caucasian,male,1,1,no,4,14,4,3,5,270,155,2,5,1,15,6
1654022008651_dq4c0,60,1,1,1,1,1,1,Thank you for the survey and stay safe.,6,10,Emily,8,39,1,8,3,white-caucasian,male,3,3,no,4,14,0,3,1,10,5,1,5,3,13,6
1654022023624_z7tff,27,4,4,3,4,4,3,Thank you,1,50,June,8,40,1,8,5,white-caucasian,male,2,5,no,5,14,1,7,3,213,2,1,5,5,14,3.33333333333333
1654022098038_zl3rr,23,4,4,4,4,3,2,"",6,50,Emily,4,20,2,8,1,white-caucasian,female,1,1,no,5,15,2,4,5,250,400,1,5,1,15,3.5
1654022149733_loqvt,37,4,2,2,4,2,1,"",6,10,Emily,4,39,1,8,4,white-caucasian,male,4,3,no,6,24,6,6,1,200,100,2,5,2,11,4.5
1654022211572_rt4xq,26,2,2,2,1,2,2,n/a,1,10,Emily,24,39,2,8,4,"",female,1,2,no,5,17,1,7,4,546,120,2,5,3,14,5.16666666666667
1654022228250_d999z,30,3,1,2,4,2,1,"the survey was nice, easy and enjoyable to take",6,5039,june,8,39,2,8,2,white-caucasian,male,1,2,no,5,6,7,6,5,468,1675,1,5,2,6,4.83333333333333
1654022258257_y4u2t,38,3,2,2,2,1,1,No,6,50,Emily,8,39,2,8,2,white-caucasian,female,1,1,no,6,23,5,7,5,130,400,2,5,1,16,5.16666666666667
1654022269056_0ocsy,53,2,5,5,5,5,5,none,1,10,emily,8,20,1,8,3,white-caucasian;black-african-american,female,3,4,no,2,13,2,4,2,200,1,1,5,3,36,2.5
1654022281366_xwys6,32,6,4,6,6,6,6,I enjoyed the study. It was fun.,4,27,June,8,8,1,7,3,black-african-american,female,1,3,no,2,12,5,7,2,608,122,1,5,3,15,1.33333333333333
1654022366618_whcji,46,4,4,4,3,4,3,Thank you!,6,50,june,8,20,1,8,3,other,female,1,3,no,4,14,3,3,1,100,100,1,3,3,9,3.33333333333333
1654022430819_kiye6,49,4,2,2,2,2,2,"",6,50,Emily,8,39,2,8,4,white-caucasian,female,3,4,no,5,16,7,4,5,300,10,2,5,3,16,4.66666666666667
1654022465330_px359,24,2,2,3,2,2,2,"",6,10,Emily,8,39,2,8,1,white-caucasian,male,1,1,no,4,2,3,3,5,2600,1200,2,5,1,5,4.83333333333333
1654022481722_tivlo,73,5,4,3,5,3,2,none,6,10,june,4,39,2,8,5,white-caucasian,male,2,5,no,2,12,6,4,1,4,2,2,2,5,20,3.33333333333333
1654022505008_68f6c,33,3,2,3,2,2,2,None,6,10,Emily,12,40,2,8,3,american-indian-alaska-native,male,1,3,no,2,12,0,2,5,0,0,2,1,3,10,4.66666666666667
1654022545296_20zru,46,4,4,4,4,3,3,no,6,50,Emily,8,20,1,8,4,white-caucasian,female,2,4,no,6,22,1,7,4,500,500,1,5,3,7,3.33333333333333
1654022563388_ohfzi,40,4,3,3,3,3,3,"",6,50,Emily,4,20,2,8,4,white-caucasian,female,3,4,no,5,16,8,7,5,300,320,2,5,2,15,3.83333333333333
1654022563765_qn00t,23,4,4,5,5,3,3,none,1,50,emily,4,39,2,8,4,white-caucasian,male,2,5,no,5,17,4,4,3,650,540,1,5,4,5,3
1654022597487_ae9jy,26,3,3,3,5,3,3,no,2,10,emily,8,20,1,0,3,white-caucasian,female,4,3,no,2,0,4,2,5,250,984,2,5,3,28,3.66666666666667
1654022700290_8fok0,37,4,4,3,3,3,3,no,6,50,Emily ,8,20,1,7,2,white-caucasian,male,1,3,no,5,18,6,7,5,2500,2500,1,5,2,15,3.66666666666667
1654022803889_nrz11,51,3,3,3,3,3,2,n/a,6,10,June,8,39,1,8,4,white-caucasian,male,2,4,no,3,14,8,4,3,500,1,2,5,4,14,4.16666666666667
1654022810330_g49rb,37,1,1,1,1,1,1,"",6,50,emily,8,39,2,8,1,white-caucasian,female,1,1,no,2,13,2,2,5,2000,200,2,5,1,10,6
1654022840452_dbo9m,43,1,1,2,1,1,1,This comment box is small and makes me think you don't actually want us to leave any comments here...,6,10,June,4,39,1,8,3,white-caucasian,male,4,1,no,5,18,1,7,2,0,4,2,5,2,20,5.83333333333333
1654022861941_70ksw,31,2,2,2,2,2,2,No,6,50,Emily,4,20,2,8,3,white-caucasian,male,3,4,no,5,16,5,5,4,200,450,1,5,3,10,5
1654022902371_gitzs,60,1,1,1,1,1,1,No,1,10,Emily,4,39,2,8,5,white-caucasian,male,2,5,no,5,17,1,5,1,0,30,1,5,5,20,6
1654022912885_jpjxo,51,4,4,4,4,3,3,None,6,10,Emily,8,39,2,8,4,white-caucasian,female,3,4,no,6,24,1,6,1,300,300,1,3,2,10,3.33333333333333
1654022939454_9n0sh,23,3,3,3,2,2,1,"",6,10,Emily,4,39,2,8,2,white-caucasian,male,1,2,no,5,5,1,5,5,30,30,1,5,1,14,4.66666666666667
1654022994129_5ghds,78,3,3,2,3,2,1,"",6,10,June,4,201,1,8,2,white-caucasian,female,3,3,no,6,18,9,6,5,6,0,1,5,2,24,4.66666666666667
1654023051947_8kcbx,33,4,3,3,3,4,2,No comments thank you,6,10,June,8,39,2,8,3,white-caucasian,male,1,3,yes,5,16,7,5,3,4000,500,2,5,2,13,3.83333333333333
1654023083854_czjfh,42,4,4,3,4,3,3,"",6,50,emily,8,20,1,8,2,white-caucasian,female,3,3,no,5,20,3,4,2,1000,500,1,5,2,8,3.5
1654023099587_667j3,28,4,3,4,3,3,2,"",6,10,emily,4,39,2,8,2,asian,male,1,2,no,5,16,5,5,4,90,80,1,5,2,18,3.83333333333333
1654023149926_qudl6,67,2,2,2,3,3,3,no,6,10,May,4,39,2,8,2,white-caucasian,male,1,2,no,4,14,3,4,4,250,30,2,5,1,19,4.5
1654023152682_wim1m,29,4,4,3,3,3,3,Nothing to add at this time. ,6,10,Emily,8,39,2,8,4,white-caucasian,female,2,5,no,6,18,7,4,5,250,300,1,5,4,10,3.66666666666667
1654023169714_knti9,30,2,2,2,2,1,1,no,6,10,emily,8,39,2,8,1,white-caucasian,male,1,1,no,4,16,0,3,5,200,900,2,5,1,13,5.33333333333333
1654023215937_pfrqx,21,3,3,2,1,2,1,"",1,10,Emily,4,39,2,8,3,black-african-american,female,3,3,no,4,14,1,4,5,60,170,1,5,2,18,5
1654023220201_v2g5e,27,2,2,2,2,2,2,No,4,10,Emily,4,39,2,7,1,white-caucasian,male,1,1,no,2,12,3,2,1,0,60,1,4,1,15,5
1654023225179_u1a5d,28,5,4,4,5,4,4,NO,5,10,JUNE,24,20,2,7,4,white-caucasian,female,1,1,no,6,5,5,6,5,7,7,2,5,4,25,2.66666666666667
1654023257547_96jfg,51,3,2,3,1,2,2,"",6,10,June,4,39,1,8,4,white-caucasian,male,2,4,no,4,15,3,4,5,20,50,1,5,4,18,4.83333333333333
1654023342646_ltc8i,64,3,3,2,3,2,2,na,1,50,june,4,39,2,8,3,other,male,2,5,no,3,14,3,4,4,418,71,2,5,4,23,4.5
1654023349857_vqdre,31,2,1,1,2,2,1,"",6,10,Emily,4,39,2,8,1,white-caucasian,male,3,3,no,4,13,7,3,4,40,300,1,5,1,16,5.5
1654023357170_no6pw,63,3,4,3,4,3,2,No,6,10,June,4,20,2,8,4,white-caucasian,female,1,3,no,5,16,1,6,4,70,55,2,5,2,21,3.83333333333333
1654023382175_uf3ez,52,4,3,3,4,4,3,"",6,50,June,8,20,1,8,3,white-caucasian,male,3,4,no,6,18,7,5,5,130,4,1,5,3,14,3.5
1654023395028_vdjn3,33,3,2,2,2,2,2,"",6,50,Emily,4,39,1,7,1,white-caucasian,female,1,1,no,5,16,4,4,5,200,120,2,5,1,17,4.83333333333333
1654023427143_sntuf,29,3,4,3,4,3,2,No,6,50,emily,8,39,1,8,1,white-caucasian,female,1,1,no,4,16,1,3,3,350,1500,2,5,1,6,3.83333333333333
1654023433442_8nrj3,62,4,4,2,4,5,3,no,6,10,emily,4,39,2,8,5,white-caucasian;black-african-american;american-indian-alaska-native,female,3,4,no,4,14,5,6,5,1900,500,1,5,3,21,3.33333333333333
1654023439279_y0frz,68,1,1,1,1,1,1,No,6,10,Emily ,8,20,2,8,4,white-caucasian,male,3,3,no,4,14,1,6,1,4,2,2,4,2,15,6
1654023448506_0ueon,25,4,4,5,5,4,6,"",6,5,june,8,5,1,7,3,asian,female,3,2,yes,3,12,1,3,3,30,2,0,3,3,15,2.33333333333333
1654023524754_rle6x,41,3,3,2,1,1,1,No,6,10,Emily,4,39,2,8,1,asian,female,1,1,no,6,19,1,8,2,30,50,1,5,1,11,5.16666666666667
1654023599459_hwgdc,22,4,5,4,4,4,4,no,1,10,Emily,8,39,2,7,5,white-caucasian,female,2,5,no,4,3,2,2,3,1500,500,2,5,4,16,2.83333333333333
1654023669872_l4hn6,31,2,1,1,2,2,1,"",6,50,emily,8,39,2,8,1,white-caucasian,female,1,2,no,5,16,4,5,1,0,0,1,2,1,7,5.5
1654023709395_p0bs2,40,5,4,5,6,5,6,Well,4,10,Emily,8,10,1,15,4,black-african-american,female,2,6,yes,5,16,4,8,5,7,5,2,5,5,8,1.83333333333333
1654023718431_8fjap,38,4,4,3,4,3,2,"",1,50,June,8,39,2,8,5,white-caucasian,male,3,4,no,4,13,2,3,3,225,1,2,5,4,18,3.66666666666667
1654023807842_ifr52,65,1,1,1,1,1,1,no,6,10,Emily,8,20,1,8,5,white-caucasian,male,4,3,no,5,16,2,3,5,10,2,1,3,2,21,6
1654023826747_wp6ni,45,2,2,2,2,2,2,Nope,6,10,Emily,4,39,2,8,4,white-caucasian,male,2,5,no,2,13,6,3,5,165,26,2,5,4,13,5
1654023833728_puic3,18,6,5,2,6,5,3,"",6,50,emily,7,39,2,8,2,asian,female,1,2,no,2,12,4,4,1,926,890,1,5,2,10,2.5
1654023852537_mhezo,41,5,5,2,2,2,4,"i had to take food from the oven and finish preparing it while in the process of doing this study, which explains the deviation in amt of time i entered vs actual time for completion",1,10,emily,4,39,2,8,4,white-caucasian,female,2,4,no,4,2,2,3,5,377,124,2,4,4,15,3.66666666666667
1654023897817_z5nl8,34,2,3,2,1,1,1,"None, thanks!",6,50,Emily,4,39,1,8,4,white-caucasian,female,3,3,no,4,14,6,6,5,421,338,2,5,1,18,5.33333333333333
1654023949137_ljbm5,73,3,3,3,2,2,2,no,6,10,Emily,4,20,2,8,1,white-caucasian,female,1,2,no,6,18,7,6,1,0,1,0,1,2,17,4.5
1654023952610_g2foi,25,2,2,2,3,3,1,"",6,50,Emily,8,20,1,7,3,white-caucasian,female,3,3,no,6,6.5,1,6,5,450,2,2,5,3,7,4.83333333333333
1654024025592_odyge,37,6,4,4,5,3,2,No,6,10,Emily,8,39,2,8,4,white-caucasian,female,3,3,no,5,17,5,6,5,20,15,2,5,3,13,3
1654024045221_qsvav,29,1,1,3,1,1,1,no,6,10,Emily,8,20,2,8,1,white-caucasian,female,1,1,no,4,14,1,2,5,500,3000,2,5,1,14,5.66666666666667
1654024100983_3szg3,40,4,3,3,3,3,2,"",6,10,Emily,4,39,2,8,3,white-caucasian,female,1,2,no,5,16,7,6,5,1500,850,1,4,2,17,4
1654024118549_tu2c7,23,4,4,4,4,4,4,"",6,5,Emily,4,8,3,7,1,asian,female,1,2,no,4,17,7,6,3,63,60,1,4,1,12,3
1654024139239_0r8rj,33,5,3,5,5,4,2,"",1,10,Emily,8,20,2,7,4,white-caucasian,female,3,4,no,2,12,5,5,3,450,500,1,5,2,14,3
1654024148440_mbcki,45,4,4,4,4,4,3,no,6,50,emily,8,20,1,8,4,white-caucasian,female,2,5,no,2,12,2,2,5,130,10,1,5,5,12,3.16666666666667
1654024180269_lyffz,54,5,4,5,3,4,4,"",6,10,Emily,4,8,2,8,3,white-caucasian,female,3,3,no,4,15,4,5,4,220,1,1,5,2,13,2.83333333333333
1654024192674_ghgk3,32,1,1,1,1,1,1,"",6,1,emily,4,39,1,7,1,white-caucasian,male,1,2,no,6,16,1,7,4,500,10,2,5,1,4,6
1654024267050_8s2o1,33,5,4,5,6,6,6,"",6,10,Emily,8,39,1,8,4,asian,male,1,1,no,5,4,5,5,5,500,200,2,5,4,48,1.66666666666667
1654024289550_c6d67,42,5,5,5,4,5,2,no,6,50,June,8,40,2,8,3,white-caucasian;asian,female,4,4,no,3,13,3,5,1,250,3,2,5,3,10,2.66666666666667
1654024522177_62nol,35,4,3,5,2,2,1,no,1,50,June,8,20,1,8,5,white-caucasian,female,2,6,no,5,17,4,3,2,10,1,1,4,5,13,4.16666666666667
1654024541299_zotza,27,5,5,4,4,4,2,"",6,10,EMILY,24,39,1,8,5,white-caucasian,male,2,5,no,5,16,1,6,1,200,300,1,5,4,12,3
1654024541540_eiwj1,31,3,2,2,4,4,3,"",6,50,June,8,20,2,8,2,white-caucasian,male,1,1,no,5,18,4,3,5,50,100,1,5,2,11,4
1654024591863_9wl81,31,4,3,3,4,4,4,"",6,10,Emily,8,2,2,8,5,white-caucasian,female,2,5,no,5,16,9,7,5,1500,350,2,5,3,11,3.33333333333333
1654024712836_kcrx7,39,2,2,2,2,2,2,"",6,10,Emily,4,39,2,8,3,white-caucasian,male,3,3,no,6,19,1,7,1,1900,900,1,5,3,22,5
1654024720147_vmvpk,54,4,2,2,3,2,1,No,6,50,Emily,8,20,1,7,4,white-caucasian,female,2,4,no,5,16,1,7,5,400,5,1,5,4,16,4.66666666666667
1654024760389_vfre3,64,4,4,4,3,2,2,none,2,50,Emily,8,20,2,7,4,white-caucasian,female,2,6,no,3,2,6,6,4,1285,3,2,5,5,27,3.83333333333333
1654024787088_p76vn,34,2,2,1,3,2,1,No,6,50,emily,8,20,2,8,2,white-caucasian,female,1,2,no,6,10,9,6,5,130,400,2,5,1,24,5.16666666666667
1654024920365_0ycke,24,4,4,6,4,2,1,"This study was a bit too long, thank you.",1,50,June,4,20,2,8,3,black-african-american,female,3,4,no,2,0,2,3,2,5000,1,2,5,3,11,3.5
1654024925894_qzk3u,33,6,5,5,5,3,3,No,6,50,Emily,8,20,2,7,4,white-caucasian,female,2,5,no,2,12,7,4,3,444,550,2,5,4,10,2.5
1654024989841_sq9f7,43,4,3,3,3,2,2,"",6,10,Emily,4,39,2,8,2,white-caucasian,male,1,2,no,2,13,4,4,5,120,300,2,5,2,19,4.16666666666667
1654024998396_kcobj,58,5,5,5,4,2,3,no,6,50,June,8,20,1,7,4,white-caucasian,female,2,5,no,2,12,9,5,1,0,0,0,1,5,20,3
1654025015397_d8w1z,39,4,3,3,4,4,2,no,1,10,Emily,4,39,2,8,4,white-caucasian,female,2,5,no,3,14,5,5,5,2600,300,2,5,5,21,3.66666666666667
1654025063293_7tkzx,21,4,3,4,4,3,3,"",6,10,Emily,4,39,2,8,4,white-caucasian,male,3,3,no,4,3,2,4,4,1000,150,2,4,2,9,3.5
1654025070743_rea29,62,4,5,3,4,1,1,thx,6,10,Emily,4,39,2,8,1,white-caucasian,male,1,3,no,6,19,1,7,5,30,25,2,5,4,16,4
1654025079991_turle,28,1,1,2,1,1,1,"",6,50,Emily,8,20,2,8,1,white-caucasian,male,4,1,no,4,14,1,2,1,20,15,1,5,1,8,5.83333333333333
1654025091411_ez441,29,4,3,1,3,2,2,Fun survey with clearly articulated directions—thank you!,6,10,June,4,39,1,8,2,asian,female,1,1,no,6,21,1,7,1,200,190,1,5,1,6,4.5
1654025118210_nll83,35,5,4,4,4,3,2,"",2,50,Emily,8,20,2,8,3,black-african-american,female,4,3,no,4,3,3,3,3,700,1100,2,5,2,41,3.33333333333333
1654025119995_70h4t,30,1,1,1,1,1,1,"",6,50,Emily,8,39,2,8,3,white-caucasian,female,3,3,no,6,21,4,4,5,500,500,1,4,2,17,6
1654025151282_irfwb,38,4,4,2,4,3,3,no,6,10,June,8,20,2,8,3,white-caucasian,female,3,3,no,2,14,7,5,5,100,4,2,5,3,15,3.66666666666667
1654025201487_iceuz,45,1,1,1,1,1,1,"",6,10,Emily,4,39,2,8,5,white-caucasian,female,3,3,no,5,19,1,6,1,520,10,1,4,2,5,6
1654025203095_mfp9b,30,3,2,2,1,4,4,"",6,10,June,8,39,2,8,2,white-caucasian,male,3,3,no,5,20,5,4,5,200,1000,1,5,2,6,4.33333333333333
1654025222813_hh8p5,49,4,2,3,4,1,1,no,5,50,june,8,20,1,8,4,black-african-american,male,3,4,no,4,15,6,3,3,1000,2,2,5,2,16,4.5
1654025226488_5gnbh,69,4,1,1,1,1,1,"",6,5,no way to know,4,10,2,8,2,black-african-american,female,1,1,no,5,16,1,7,1,80,5,2,5,2,12,5.5
1654025253348_t1qc6,41,4,4,3,1,3,2,no,4,10,June,4,39,2,8,1,black-african-american,male,1,1,no,4,16,7,4,4,600,1200,2,4,1,30,4.16666666666667
1654025397898_kgzty,46,4,4,3,4,4,3,"",1,50,Emily,8,20,1,8,5,native-hawaiian-pacific-islander,female,2,5,no,4,16,5,3,4,300,50,2,4,4,15,3.33333333333333
1654025460463_pg3ag,26,4,3,3,4,5,4,no,6,10,Emily,4,39,2,8,3,white-caucasian,male,3,4,no,4,2,7,5,2,500,99,1,4,3,8,3.16666666666667
1654025516123_6ph5n,35,2,2,2,2,2,2,"",6,10,Emily,4,39,2,8,2,white-caucasian,male,1,3,no,5,16,1,8,5,357,857,2,2,1,6,5
1654025605234_10do8,24,3,2,2,2,1,2,"",6,10,Emily,4,39,2,8,1,white-caucasian,female,1,1,no,5,14,0,3,1,900,500,1,4,1,12,5
1654026086046_grhhz,24,4,2,3,3,3,3,"",1,10,emily,4,39,2,8,2,white-caucasian,female,1,3,no,6,18,1,3,5,1300,1000,2,5,2,19,4
1654026124661_w256k,25,5,1,1,5,1,1,None,6,50,June,4,39,2,7,2,white-caucasian,male,1,3,no,2,12,7,4,5,13,186,1,5,2,25,4.66666666666667
1654026162458_h2kno,29,4,3,2,3,4,3,no,6,10,Emily,8,39,1,7,3,asian,female,2,4,no,5,4,1,5,3,250,300,1,5,2,9,3.83333333333333
1654026196293_3jhbl,36,1,1,1,2,1,1,"",6,10,Emily,4,39,2,8,2,white-caucasian,male,3,3,no,6,20,5,5,5,200,250,2,1,1,11,5.83333333333333
1654026227572_z0qaj,27,3,3,3,3,3,3,"",6,50,Emily,8,20,1,8,2,white-caucasian,female,1,2,no,4,15,5,4,1,863,247,1,5,1,28,4
1654026280616_fbjot,60,2,2,2,2,2,2,"",6,50,Emily,4,20,3,8,3,white-caucasian,female,1,2,no,6,25,1,7,3,25,40,2,3,1,15,5
1654026358166_onwne,46,3,2,2,3,3,2,Thank you for allowing me to participate!,6,10,june,4,39,2,8,4,white-caucasian,male,2,5,no,5,16,7,4,1,2,0,2,4,5,24,4.5
